src,dst
12744,4775
12745,1702
12746,2023
12747,2101
12748,2574
12749,661
12750,1774
12751,154
12752,1741
12753,218
12754,1390
12755,817
12756,1651
12757,3549
12758,4437
12759,1377
12760,2907
12761,2836
12762,1678
12763,1982
12764,3498
12765,876
12766,3304
12767,3749
12768,4873
12769,4910
12770,2892
12771,1259
12772,2128
12773,3982
12774,2153
12775,1943
12776,2018
12777,3317
12778,688
12779,3446
12780,1950
12781,1945
12782,1107
12783,351
12784,2725
12785,1107
12786,3542
12787,3326
12788,327
12789,4141
12790,1751
12791,1364
12792,3968
12793,808
12794,2846
12795,903
12796,2215
12797,2028
12798,4913
12799,424
12800,1992
12801,2486
12802,148
12803,4122
12804,3168
12805,1623
12806,1676
12807,3022
12808,2260
12809,152
12810,1736
12811,2400
12812,3891
12813,1173
12814,2009
12815,3110
12816,541
12817,3825
12818,2844
12819,2238
12820,3138
12821,1445
12822,3444
12823,4616
12824,1185
12825,4406
12826,3474
12827,627
12828,682
12829,560
12830,1248
12831,4578
12832,2403
12833,3545
12834,875
12835,4519
12836,860
12837,4787
12838,4586
12839,3049
12840,820
12841,189
12842,1625
12843,349
12844,1883
12845,2578
12846,588
12847,1858
12848,1382
12849,948
12850,4764
12851,4999
12852,1727
12853,2874
12854,906
12855,3915
12856,3817
12857,899
12858,3884
12859,4192
12860,4232
12861,4757
12862,3150
12863,162
12864,2819
12865,3347
12866,3840
12867,3570
12868,4676
12869,2153
12870,2454
12871,4760
12872,4697
12873,2854
12874,4692
12875,1375
12876,858
12877,1344
12878,1642
12879,1086
12880,4705
12881,676
12882,3276
12883,3304
12884,2999
12885,4234
12886,2227
12887,805
12888,838
12889,760
12890,3529
12891,4645
12892,3852
12893,2878
12894,2602
12895,4474
12896,1111
12897,1903
12898,3715
12899,4626
12900,3112
12901,4097
12902,657
12903,2160
12904,128
12905,2188
12906,1361
12907,2459
12908,1706
12909,1840
12910,1433
12911,3819
12912,2861
12913,537
12914,4370
12915,1791
12916,4789
12917,244
12918,3212
12919,3722
12920,3015
12921,1071
12922,3390
12923,171
12924,2770
12925,3960
12926,2617
12927,1260
12928,1035
12929,654
12930,4176
12931,2342
12932,1900
12933,2794
12934,4465
12935,1271
12936,831
12937,3616
12938,4785
12939,39
12940,263
12941,414
12942,3804
12943,1977
12944,266
12945,363
12946,390
12947,1613
12948,3050
12949,4645
12950,2333
12951,604
12952,89
12953,3681
12954,1722
12955,964
12956,897
12957,4205
12958,3657
12959,688
12960,2802
12961,4980
12962,1715
12963,894
12964,2515
12965,1383
12966,1855
12967,314
12968,377
12969,3452
12970,2481
12971,1109
12972,2366
12973,4856
12974,902
12975,3873
12976,550
12977,1973
12978,3628
12979,502
12980,2998
12981,1551
12982,3249
12983,4465
12984,4313
12985,4640
12986,3467
12987,4309
12988,179
12989,2963
12990,2335
12991,4185
12992,2538
12993,4855
12994,4859
12995,3741
12996,871
12997,3426
12998,3034
12999,255
13000,3291
13001,476
13002,2268
13003,3884
13004,2865
13005,3685
13006,2428
13007,1423
13008,4266
13009,3709
13010,1183
13011,2484
13012,4579
13013,3680
13014,2377
13015,4458
13016,3461
13017,2107
13018,2508
13019,3193
13020,3816
13021,1314
13022,3800
13023,518
13024,3805
13025,2769
13026,3552
13027,3005
13028,326
13029,4526
13030,856
13031,253
13032,1941
13033,1747
13034,4813
13035,3539
13036,4955
13037,1273
13038,3834
13039,2802
13040,2954
13041,1523
13042,3429
13043,1987
13044,4051
13045,946
13046,4459
13047,3589
13048,1447
13049,3931
13050,327
13051,141
13052,1013
13053,1046
13054,4821
13055,1988
13056,3830
13057,2263
13058,4270
13059,4204
13060,1082
13061,1823
13062,4205
13063,2590
13064,2527
13065,13
13066,979
13067,3818
13068,1543
13069,1488
13070,3199
13071,685
13072,4857
13073,2534
13074,3610
13075,2294
13076,1639
13077,713
13078,1964
13079,3649
13080,1947
13081,2148
13082,3392
13083,2158
13084,2892
13085,363
13086,307
13087,1330
13088,881
13089,1551
13090,3466
13091,3786
13092,2653
13093,1552
13094,3444
13095,1059
13096,4623
13097,4238
13098,4112
13099,1000
13100,2905
13101,109
13102,1762
13103,1403
13104,1303
13105,2485
13106,281
13107,976
13108,363
13109,4720
13110,4887
13111,2303
13112,2877
13113,2266
13114,4203
13115,723
13116,4764
13117,4686
13118,4361
13119,3440
13120,622
13121,593
13122,1895
13123,1430
13124,1839
13125,1853
13126,2295
13127,2792
13128,3268
13129,1988
13130,3269
13131,4565
13132,3315
13133,3129
13134,583
13135,4479
13136,2624
13137,1376
13138,3264
13139,3750
13140,112
13141,1587
13142,3282
13143,1448
13144,2727
13145,4721
13146,2263
13147,2852
13148,1193
13149,2651
13150,468
13151,3091
13152,1800
13153,2963
13154,2121
13155,1580
13156,1964
13157,1830
13158,1662
13159,1766
13160,4542
13161,1643
13162,1396
13163,4646
13164,48
13165,1578
13166,2902
13167,1987
13168,2984
13169,3510
13170,1121
13171,4093
13172,1483
13173,2800
13174,636
13175,3216
13176,1441
13177,2151
13178,4630
13179,550
13180,1059
13181,4526
13182,1511
13183,4567
13184,1577
13185,557
13186,3904
13187,4769
13188,4715
13189,4744
13190,4431
13191,2087
13192,2143
13193,2145
13194,4381
13195,2079
13196,637
13197,3617
13198,3396
13199,1066
13200,4163
13201,1348
13202,2886
13203,1182
13204,3018
13205,1711
13206,2425
13207,261
13208,969
13209,3838
13210,3666
13211,368
13212,2685
13213,921
13214,4240
13215,2450
13216,889
13217,4660
13218,4835
13219,2472
13220,115
13221,1623
13222,4820
13223,2356
13224,2677
13225,3036
13226,1437
13227,3074
13228,674
13229,2144
13230,1817
13231,1865
13232,3261
13233,4859
13234,2098
13235,1306
13236,3121
13237,3413
13238,40
13239,2346
13240,3689
13241,3709
13242,4457
13243,4574
13244,2523
13245,1492
13246,1472
13247,1857
13248,4912
13249,1259
13250,1607
13251,476
13252,1487
13253,2457
13254,569
13255,4296
13256,1691
13257,3293
13258,988
13259,1160
13260,3697
13261,14
13262,1464
13263,1457
13264,1943
13265,907
13266,2175
13267,506
13268,1876
13269,3669
13270,1939
13271,3187
13272,1376
13273,4606
13274,4902
13275,3837
13276,1041
13277,4936
13278,2140
13279,2632
13280,714
13281,4077
13282,3912
13283,1547
13284,4274
13285,764
13286,4865
13287,410
13288,4730
13289,2201
13290,4898
13291,3337
13292,2422
13293,3709
13294,3289
13295,2948
13296,2538
13297,954
13298,1375
13299,4267
13300,2309
13301,3878
13302,8
13303,561
13304,597
13305,1984
13306,672
13307,1090
13308,4926
13309,2313
13310,440
13311,3555
13312,4195
13313,2752
13314,1943
13315,1013
13316,4733
13317,1256
13318,209
13319,1819
13320,2895
13321,4789
13322,3011
13323,298
13324,2368
13325,985
13326,3132
13327,673
13328,2832
13329,2183
13330,3585
13331,4697
13332,4409
13333,2622
13334,1121
13335,1242
13336,2354
13337,4261
13338,932
13339,3416
13340,2096
13341,482
13342,4763
13343,3245
13344,927
13345,1633
13346,2843
13347,3812
13348,2763
13349,1775
13350,4587
13351,3314
13352,4986
13353,2675
13354,1395
13355,3666
13356,2061
13357,2579
13358,3360
13359,4661
13360,2860
13361,2688
13362,893
13363,215
13364,1864
13365,1925
13366,3475
13367,1245
13368,2287
13369,1126
13370,2562
13371,1908
13372,2075
13373,602
13374,1349
13375,4590
13376,966
13377,719
13378,3263
13379,4315
13380,3837
13381,1616
13382,3115
13383,1332
13384,690
13385,2418
13386,3368
13387,1683
13388,4073
13389,614
13390,3187
13391,3489
13392,958
13393,1623
13394,2732
13395,4766
13396,2684
13397,3920
13398,26
13399,3707
13400,500
13401,3827
13402,1398
13403,1506
13404,1921
13405,873
13406,407
13407,4265
13408,1598
13409,4459
13410,927
13411,49
13412,3602
13413,908
13414,2822
13415,3934
13416,1362
13417,3824
13418,4400
13419,4793
13420,2398
13421,1791
13422,1926
13423,1124
13424,3676
13425,3005
13426,4719
13427,173
13428,898
13429,2169
13430,4684
13431,523
13432,2520
13433,4544
13434,3693
13435,3240
13436,509
13437,4087
13438,2221
13439,781
13440,2720
13441,2460
13442,1857
13443,3386
13444,2235
13445,2154
13446,2679
13447,2368
13448,3272
13449,1154
13450,816
13451,994
13452,3929
13453,4205
13454,4136
13455,4763
13456,932
13457,1783
13458,646
13459,2829
13460,274
13461,4058
13462,3144
13463,4288
13464,2974
13465,2443
13466,626
13467,4
13468,1558
13469,3517
13470,4140
13471,2998
13472,3807
13473,4451
13474,3987
13475,2718
13476,4767
13477,3410
13478,740
13479,4277
13480,2910
13481,943
13482,224
13483,1983
13484,3508
13485,4472
13486,2742
13487,462
13488,4063
13489,2193
13490,2335
13491,2596
13492,2412
13493,3496
13494,1584
13495,1161
13496,3533
13497,3212
13498,2892
13499,200
13500,1199
13501,2181
13502,3317
13503,3881
13504,3740
13505,2451
13506,1516
13507,1419
13508,4632
13509,675
13510,197
13511,876
13512,994
13513,886
13514,1344
13515,1869
13516,4736
13517,2412
13518,1885
13519,2844
13520,4697
13521,4359
13522,1043
13523,2622
13524,523
13525,2338
13526,853
13527,4187
13528,531
13529,1772
13530,1585
13531,1043
13532,1178
13533,1929
13534,3195
13535,1187
13536,2255
13537,3207
13538,1609
13539,4729
13540,1990
13541,1839
13542,2378
13543,4168
13544,2881
13545,1226
13546,3265
13547,4787
13548,1248
13549,335
13550,4856
13551,3397
13552,1113
13553,3538
13554,916
13555,512
13556,4022
13557,404
13558,1488
13559,4624
13560,3805
13561,218
13562,2070
13563,988
13564,4064
13565,62
13566,4883
13567,1819
13568,1734
13569,2815
13570,1617
13571,3539
13572,2949
13573,2127
13574,613
13575,172
13576,4177
13577,169
13578,2427
13579,797
13580,637
13581,1457
13582,3494
13583,2747
13584,3231
13585,3437
13586,3698
13587,4559
13588,985
13589,825
13590,4332
13591,3653
13592,2321
13593,3809
13594,1473
13595,4371
13596,1612
13597,4854
13598,4237
13599,4150
13600,3229
13601,3707
13602,4924
13603,3489
13604,1622
13605,3184
13606,581
13607,2318
13608,3780
13609,1023
13610,511
13611,4147
13612,118
13613,3669
13614,1462
13615,621
13616,3668
13617,645
13618,1635
13619,3290
13620,4846
13621,1652
13622,4358
13623,4933
13624,4668
13625,3214
13626,720
13627,2426
13628,2041
13629,3346
13630,330
13631,1061
13632,757
13633,2668
13634,399
13635,1222
13636,4883
13637,3900
13638,4416
13639,635
13640,1426
13641,3587
13642,1425
13643,4841
13644,4783
13645,2695
13646,1903
13647,291
13648,4191
13649,4619
13650,4448
13651,592
13652,2226
13653,4061
13654,2534
13655,2559
13656,1726
13657,314
13658,2104
13659,1743
13660,3456
13661,4492
13662,4064
13663,4684
13664,444
13665,4440
13666,4091
13667,2759
13668,3303
13669,4172
13670,2133
13671,1328
13672,4708
13673,1256
13674,454
13675,3619
13676,3547
13677,1779
13678,757
13679,2711
13680,4807
13681,1237
13682,4679
13683,2128
13684,1577
13685,3285
13686,4967
13687,1099
13688,737
13689,3331
13690,2217
13691,4575
13692,3634
13693,4965
13694,213
13695,3476
13696,2797
13697,4774
13698,3987
13699,3858
13700,2586
13701,3371
13702,4388
13703,746
13704,2958
13705,4724
13706,1272
13707,3385
13708,1924
13709,2303
13710,4636
13711,4993
13712,1484
13713,4265
13714,4844
13715,3344
13716,25
13717,4031
13718,2267
13719,1879
13720,2818
13721,2953
13722,1551
13723,4618
13724,3102
13725,969
13726,4
13727,3557
13728,4060
13729,2704
13730,3219
13731,4384
13732,1934
13733,1043
13734,1170
13735,4584
13736,1642
13737,613
13738,1476
13739,3311
13740,3398
13741,206
13742,3497
13743,4103
13744,4213
13745,4693
13746,2155
13747,4047
13748,4133
13749,3019
13750,3594
13751,4819
13752,1309
13753,558
13754,1001
13755,4208
13756,815
13757,4969
13758,1451
13759,4124
13760,1148
13761,4556
13762,4214
13763,2340
13764,3794
13765,39
13766,473
13767,3168
13768,4995
13769,1003
13770,3132
13771,2008
13772,4003
13773,1619
13774,1323
13775,4451
13776,4336
13777,1166
13778,2817
13779,1394
13780,2788
13781,2450
13782,1147
13783,4253
13784,3859
13785,440
13786,4737
13787,1062
13788,3730
13789,2234
13790,4239
13791,4713
13792,3042
13793,4455
13794,1064
13795,4712
13796,272
13797,278
13798,1825
13799,2686
13800,1967
13801,4750
13802,4232
13803,271
13804,2287
13805,2120
13806,679
13807,3843
13808,4366
13809,4127
13810,3670
13811,2833
13812,122
13813,2021
13814,1845
13815,833
13816,2014
13817,4646
13818,2749
13819,261
13820,1617
13821,2061
13822,3066
13823,728
13824,3708
13825,3562
13826,2672
13827,2323
13828,3609
13829,1134
13830,3472
13831,1725
13832,3909
13833,422
13834,1163
13835,2516
13836,3660
13837,2715
13838,738
13839,4988
13840,2294
13841,623
13842,1412
13843,2889
13844,552
13845,1975
13846,3794
13847,3293
13848,1361
13849,450
13850,1827
13851,4467
13852,3912
13853,2051
13854,2467
13855,1880
13856,382
13857,4471
13858,3901
13859,2814
13860,2146
13861,3946
13862,176
13863,3553
13864,1010
13865,4243
13866,3222
13867,4720
13868,4395
13869,3292
13870,1532
13871,3462
13872,501
13873,3523
13874,4515
13875,2428
13876,364
13877,4999
13878,3285
13879,3105
13880,1953
13881,4410
13882,321
13883,3564
13884,705
13885,4164
13886,1806
13887,413
13888,1946
13889,4612
13890,371
13891,471
13892,1828
13893,3556
13894,1918
13895,4962
13896,4108
13897,1249
13898,1115
13899,3079
13900,872
13901,2980
13902,1643
13903,3057
13904,2648
13905,4576
13906,1385
13907,2774
13908,4573
13909,2658
13910,365
13911,490
13912,2771
13913,3199
13914,2364
13915,4781
13916,256
13917,3782
13918,2824
13919,1871
13920,1889
13921,948
13922,507
13923,996
13924,1479
13925,309
13926,4166
13927,164
13928,3037
13929,4775
13930,3639
13931,4978
13932,3830
13933,386
13934,4268
13935,583
13936,1596
13937,2822
13938,3486
13939,3174
13940,3837
13941,1132
13942,2319
13943,3659
13944,4332
13945,298
13946,2518
13947,2043
13948,83
13949,1562
13950,2111
13951,1751
13952,3344
13953,1094
13954,2373
13955,646
13956,1237
13957,2501
13958,3683
13959,1800
13960,754
13961,1015
13962,505
13963,2240
13964,3856
13965,1767
13966,2188
13967,4068
13968,3388
13969,666
13970,4913
13971,1261
13972,698
13973,2445
13974,3384
13975,1339
13976,1260
13977,593
13978,4214
13979,3435
13980,4601
13981,4617
13982,2494
13983,675
13984,4032
13985,3899
13986,3732
13987,2227
13988,4793
13989,3509
13990,2756
13991,820
13992,4912
13993,227
13994,110
13995,3414
13996,2839
13997,4994
13998,2342
13999,3601
14000,4761
14001,1385
14002,517
14003,4836
14004,1050
14005,4430
14006,4294
14007,440
14008,4221
14009,631
14010,825
14011,4866
14012,4241
14013,296
14014,3703
14015,4864
14016,975
14017,2278
14018,4996
14019,1776
14020,2724
14021,674
14022,4741
14023,258
14024,2232
14025,2794
14026,4262
14027,3440
14028,3732
14029,88
14030,480
14031,1052
14032,3908
14033,4367
14034,912
14035,4014
14036,1921
14037,3602
14038,1331
14039,181
14040,802
14041,2685
14042,3972
14043,3440
14044,2830
14045,1599
14046,4941
14047,4778
14048,4322
14049,2058
14050,360
14051,245
14052,3639
14053,806
14054,3702
14055,3219
14056,825
14057,4372
14058,1297
14059,748
14060,1368
14061,3179
14062,726
14063,3792
14064,966
14065,3916
14066,4338
14067,4747
14068,2937
14069,2320
14070,179
14071,4265
14072,4301
14073,2917
14074,3849
14075,395
14076,3507
14077,2540
14078,1964
14079,763
14080,3552
14081,1949
14082,3423
14083,4138
14084,3130
14085,507
14086,1037
14087,3432
14088,2644
14089,571
14090,73
14091,3041
14092,3854
14093,2311
14094,4800
14095,3586
14096,631
14097,4755
14098,2076
14099,2480
14100,2631
14101,4551
14102,2906
14103,3323
14104,937
14105,1949
14106,1802
14107,1593
14108,1425
14109,660
14110,728
14111,3975
14112,337
14113,1473
14114,4440
14115,1821
14116,735
14117,3267
14118,3770
14119,2934
14120,926
14121,2619
14122,796
14123,4649
14124,4291
14125,4859
14126,3363
14127,217
14128,3375
14129,571
14130,2347
14131,2424
14132,1267
14133,1323
14134,3696
14135,1151
14136,3004
14137,3015
14138,4891
14139,4450
14140,1298
14141,3731
14142,224
14143,4265
14144,312
14145,1509
14146,1548
14147,2241
14148,2115
14149,4436
14150,1337
14151,2303
14152,2796
14153,69
14154,3085
14155,2134
14156,1255
14157,778
14158,66
14159,257
14160,3301
14161,2299
14162,3576
14163,4692
14164,4867
14165,1784
14166,2097
14167,1832
14168,3992
14169,2802
14170,2838
14171,2673
14172,3363
14173,3994
14174,2072
14175,4627
14176,1609
14177,4875
14178,1954
14179,4314
14180,1248
14181,706
14182,3346
14183,2401
14184,309
14185,2913
14186,4780
14187,3707
14188,4486
14189,4689
14190,3637
14191,2369
14192,3122
14193,3799
14194,4974
14195,3629
14196,3564
14197,4295
14198,2489
14199,1954
14200,3087
14201,2469
14202,4079
14203,576
14204,2880
14205,2348
14206,822
14207,241
14208,4094
14209,3580
14210,4913
14211,4681
14212,2533
14213,3390
14214,4388
14215,4569
14216,4259
14217,761
14218,1901
14219,1525
14220,918
14221,3053
14222,1957
14223,3806
14224,2987
14225,2260
14226,1091
14227,2972
14228,1855
14229,3568
14230,3358
14231,1912
14232,701
14233,4011
14234,1319
14235,1377
14236,617
14237,40
14238,2536
14239,1320
14240,3257
14241,2481
14242,1594
14243,2946
14244,3030
14245,2685
14246,3239
14247,1120
14248,1375
14249,3778
14250,3612
14251,2585
14252,47
14253,3283
14254,3352
14255,2523
14256,736
14257,2996
14258,2432
14259,261
14260,432
14261,3651
14262,3140
14263,195
14264,3308
14265,4354
14266,4398
14267,649
14268,3344
14269,4510
14270,2410
14271,1721
14272,2375
14273,4568
14274,2267
14275,4728
14276,4644
14277,3002
14278,2888
14279,4883
14280,4616
14281,911
14282,4792
14283,4002
14284,3352
14285,2359
14286,4054
14287,2674
14288,4765
14289,3226
14290,518
14291,3110
14292,2341
14293,4747
14294,515
14295,3961
14296,3386
14297,665
14298,3933
14299,613
14300,4404
14301,2211
14302,3857
14303,1097
14304,3985
14305,836
14306,2951
14307,562
14308,2722
14309,3346
14310,3629
14311,824
14312,1429
14313,1856
14314,1636
14315,2277
14316,4717
14317,4750
14318,2450
14319,997
14320,618
14321,3391
14322,3676
14323,3274
14324,1949
14325,1227
14326,1194
14327,440
14328,1845
14329,3945
14330,1020
14331,1020
14332,2083
14333,546
14334,1070
14335,430
14336,3534
14337,1486
14338,1903
14339,8
14340,1124
14341,1618
14342,390
14343,4485
14344,2451
14345,1998
14346,755
14347,1550
14348,2091
14349,3870
14350,2686
14351,3328
14352,2782
14353,3302
14354,227
14355,3411
14356,4817
14357,3402
14358,100
14359,217
14360,3759
14361,247
14362,890
14363,3033
14364,3558
14365,2813
14366,367
14367,1069
14368,3927
14369,4287
14370,509
14371,2317
14372,4371
14373,4801
14374,4113
14375,693
14376,2971
14377,3456
14378,3615
14379,2007
14380,4257
14381,2163
14382,2192
14383,483
14384,1746
14385,3221
14386,2901
14387,2763
14388,2474
14389,2593
14390,1103
14391,4022
14392,3091
14393,3377
14394,1245
14395,1293
14396,2938
14397,4626
14398,824
14399,851
14400,3894
14401,4260
14402,2542
14403,1146
14404,3697
14405,2864
14406,3916
14407,2813
14408,1263
14409,2851
14410,4720
14411,2239
14412,4198
14413,4079
14414,110
14415,2471
14416,1668
14417,2004
14418,2199
14419,4114
14420,723
14421,1809
14422,2953
14423,1610
14424,3112
14425,3005
14426,2808
14427,3960
14428,2053
14429,3516
14430,1082
14431,1345
14432,4936
14433,3932
14434,26
14435,4509
14436,1806
14437,1900
14438,4103
14439,526
14440,1335
14441,664
14442,3790
14443,343
14444,1278
14445,660
14446,4040
14447,2022
14448,1640
14449,4350
14450,3936
14451,4492
14452,4243
14453,3073
14454,3027
14455,4183
14456,1227
14457,1622
14458,2193
14459,1455
14460,1106
14461,306
14462,373
14463,1923
14464,3305
14465,3456
14466,2131
14467,3785
14468,4278
14469,4144
14470,2426
14471,3053
14472,4350
14473,1928
14474,314
14475,480
14476,3611
14477,1758
14478,3070
14479,1114
14480,3259
14481,1537
14482,763
14483,2697
14484,4428
14485,3229
14486,2195
14487,4532
14488,2982
14489,4895
14490,3909
14491,2506
14492,3582
14493,4205
14494,2874
14495,691
14496,3202
14497,3070
14498,2833
14499,2572
14500,3643
14501,2514
14502,4023
14503,3128
14504,616
